Country_Name,Market_Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply
Philippines,1965,4,0,0,53,501,52,0,0,225,500,0,0,271,37,464,0,0,553,553
Philippines,1966,5,0,0,52,523,32,0,0,220,503,0,0,278,40,483,0,0,555,555
Philippines,1967,5,0,0,32,520,33,0,0,219,521,0,0,297,48,472,0,0,553,553
Philippines,1968,6,0,0,33,528,21,0,0,215,516,0,0,295,53,475,0,0,549,549
Philippines,1969,6,0,0,21,518,22,0,0,220,519,0,0,293,55,463,0,0,540,540
Philippines,1970,6,2,0,22,534,30,2,0,222,544,0,0,316,54,480,0,0,566,566
Philippines,1971,7,51,0,30,496,18,51,0,210,535,0,0,318,57,439,0,0,565,565
Philippines,1972,9,13,0,18,490,35,14,0,204,521,1,0,308,52,438,0,0,539,539
Philippines,1973,8,11,0,35,490,13,16,0,195,484,0,0,281,59,431,5,0,519,519
Philippines,1974,9,0,45,13,487,26,5,45,183,460,0,0,268,61,426,5,0,518,518
Philippines,1975,10,13,0,26,404,76,13,0,184,467,0,0,273,57,347,0,0,493,493
Philippines,1976,11,198,0,76,343,18,198,0,204,483,0,0,268,57,286,0,0,559,559
Philippines,1977,13,201,0,18,308,63,204,0,235,557,0,0,309,52,256,3,0,575,575
Philippines,1978,19,204,0,63,325,87,214,0,265,563,0,0,279,50,275,10,0,626,626
Philippines,1979,37,246,0,87,357,150,258,0,281,678,0,0,360,37,320,12,0,765,765
Philippines,1980,51,319,0,150,405,230,326,0,278,811,0,0,482,41,364,7,0,961,961
Philippines,1981,73,304,0,230,432,428,314,0,320,944,0,0,551,46,386,10,0,1174,1174
Philippines,1982,97,392,0,428,495,600,400,0,375,1067,0,0,595,50,445,8,0,1495,1495
Philippines,1983,123,492,0,600,548,775,502,0,336,1225,0,0,766,60,488,10,0,1825,1825
Philippines,1984,101,349,0,775,702,690,357,1,324,973,1,1,548,82,620,7,0,1749,1749
Philippines,1985,109,486,0,690,421,888,492,0,364,1111,0,0,638,94,327,6,0,1801,1801
Philippines,1986,60,740,0,888,651,631,744,0,353,1138,0,0,725,85,566,4,0,2026,2026
Philippines,1987,60,357,0,631,779,615,362,0,368,1125,0,0,697,90,689,5,0,1756,1756
Philippines,1988,97,397,0,615,588,672,400,0,288,1045,0,0,660,70,518,3,0,1660,1660
Philippines,1989,115,487,0,672,497,1036,489,0,250,1350,0,0,985,75,422,2,0,2022,2022
Philippines,1990,110,229,0,1036,736,1216,233,0,219,1149,0,0,820,85,651,4,0,2185,2185
Philippines,1991,100,108,0,1216,810,1262,114,0,200,970,0,0,670,90,720,6,0,2186,2186
Philippines,1992,105,39,0,1262,891,1271,50,0,205,950,0,0,640,95,796,11,0,2212,2212
Philippines,1993,100,9,0,1271,1048,1102,21,0,200,900,0,0,600,105,943,12,0,2171,2171
Philippines,1994,87,42,0,1102,1021,896,60,0,208,875,0,0,580,100,921,18,0,1977,1977
Philippines,1995,78,63,0,896,1055,643,78,2,200,878,0,0,600,108,947,15,2,1776,1776
Philippines,1996,76,16,0,643,1077,412,31,1,180,876,0,0,620,110,967,15,1,1520,1520
Philippines,1997,49,7,1,412,1077,312,28,25,98,980,0,0,833,110,967,21,24,1417,1417
Philippines,1998,35,13,48,312,1035,39,37,99,35,700,0,21,630,85,950,24,30,1111,1111
Philippines,1999,34,5,232,39,965,25,10,277,34,684,0,1,616,65,900,5,44,1000,1000
Philippines,2000,35,4,147,25,865,76,4,180,30,740,0,2,675,65,800,0,31,945,945
Philippines,2001,40,2,191,76,900,144,3,226,35,745,0,6,670,75,825,1,29,1047,1047
Philippines,2002,40,3,200,144,950,215,6,292,30,735,0,2,665,85,865,3,90,1171,1171
Philippines,2003,38,3,415,215,1315,230,3,607,28,726,0,2,660,90,1225,0,190,1548,1548
Philippines,2004,35,4,180,230,1165,101,4,350,25,690,0,0,630,100,1065,0,170,1270,1270
Philippines,2005,35,4,400,101,1385,137,4,725,25,700,0,0,640,110,1275,0,325,1526,1526
Philippines,2006,35,2,230,137,1210,115,2,480,25,710,0,0,650,120,1090,0,250,1327,1327
Philippines,2007,35,1,350,115,1410,59,1,650,25,705,0,0,645,135,1275,0,300,1470,1470
Philippines,2008,35,0,325,59,1315,129,0,925,0,460,0,0,425,125,1190,0,600,1444,1444
Philippines,2009,35,0,450,129,1735,124,0,1370,0,360,0,0,325,140,1595,0,920,1859,1859
Philippines,2010,20,0,450,124,2249,470,0,2350,0,245,0,0,225,125,2124,0,1900,2719,2719
Philippines,2011,35,0,360,470,2825,90,0,1985,0,460,0,0,425,125,2700,0,1625,2915,2915
Philippines,2012,30,0,510,90,3660,165,0,3280,0,455,0,0,425,100,3560,0,2770,3825,3825
Philippines,2013,30,0,480,165,4405,95,0,3880,0,455,0,0,425,100,4305,0,3400,4500,4500
Philippines,2014,25,0,160,95,3590,100,0,3145,0,450,0,0,425,100,3490,0,2985,3690,3690
Philippines,2015,25,0,185,100,4230,100,0,3755,0,475,0,0,450,100,4130,0,3570,4330,4330
Philippines,2016,25,0,685,100,6210,500,0,6185,0,425,0,0,400,200,6010,0,5500,6710,6710
Philippines,2017,25,0,420,500,6995,400,0,6420,0,475,0,0,450,250,6745,0,6000,7395,7395
Philippines,2018,25,0,600,400,6550,400,0,6100,0,450,0,0,425,440,6110,0,5500,6950,6950
Philippines,2019,25,0,600,400,6125,800,0,6100,0,425,0,0,400,400,5725,0,5500,6925,6925
Philippines,2020,25,0,600,800,6550,800,0,6100,0,450,0,0,425,450,6100,0,5500,7350,7350
Russia,2003,0,0,450,0,4050,0,0,4050,0,0,0,75,0,525,3525,0,3525,4050,4050
Russia,2004,0,0,390,0,4065,0,0,4065,0,0,0,100,0,490,3575,0,3575,4065,4065
Russia,2005,0,0,480,0,2570,0,0,2570,0,0,0,90,0,570,2000,0,2000,2570,2570
Russia,2006,0,0,700,0,3585,0,0,3585,0,0,0,110,0,810,2775,0,2775,3585,3585
Russia,2007,0,0,960,0,4195,0,0,4195,0,0,0,135,0,1095,3100,0,3100,4195,4195
Russia,2008,0,0,970,0,4270,0,0,4270,0,0,0,150,0,1120,3150,0,3150,4270,4270
Russia,2009,0,0,1240,0,3325,0,0,3325,0,0,0,135,0,1375,1950,0,1950,3325,3325
Russia,2010,0,0,1430,0,3945,0,0,3945,0,0,0,140,0,1570,2375,0,2375,3945,3945
Russia,2011,0,0,1540,0,4355,0,0,4355,0,0,0,165,0,1705,2650,0,2650,4355,4355
Russia,2012,0,0,1720,0,3865,0,0,3865,0,0,0,165,0,1885,1980,0,1980,3865,3865
Russia,2013,0,0,2050,0,4130,0,0,4130,0,0,0,180,0,2230,1900,0,1900,4130,4130
Russia,2014,0,0,2280,0,4230,0,0,4230,0,0,0,215,0,2495,1735,0,1735,4230,4230
Russia,2015,0,0,2240,0,4050,0,0,4050,0,0,0,260,0,2500,1550,0,1550,4050,4050
Russia,2016,0,0,2430,0,4395,0,0,4395,0,0,0,315,0,2745,1650,0,1650,4395,4395
Russia,2017,0,0,2710,0,4740,0,0,4740,0,0,0,325,0,3035,1705,0,1705,4740,4740
Russia,2018,0,0,2860,0,4465,0,0,4465,0,0,0,390,0,3250,1215,0,1215,4465,4465
Russia,2019,0,0,3070,0,4945,0,0,4945,0,0,0,475,0,3545,1400,0,1400,4945,4945
Russia,2020,0,0,2900,0,4675,0,0,4675,0,0,0,475,0,3375,1300,0,1300,4675,4675
Rwanda,1961,187,186,0,0,1,0,186,0,0,187,0,0,0,1,0,0,0,187,187
Rwanda,1962,161,160,0,0,1,0,160,0,0,161,0,0,0,1,0,0,0,161,161
Rwanda,1963,192,191,0,0,1,0,191,0,0,192,0,0,0,1,0,0,0,192,192
Rwanda,1964,83,82,0,0,1,0,82,0,0,83,0,0,0,1,0,0,0,83,83
Rwanda,1965,177,176,0,0,1,0,176,0,0,177,0,0,0,1,0,0,0,177,177
Rwanda,1966,167,166,0,0,1,0,166,0,0,167,0,0,0,1,0,0,0,167,167
Rwanda,1967,146,145,0,0,1,0,145,0,0,146,0,0,0,1,0,0,0,146,146
Rwanda,1968,197,195,0,0,2,0,195,0,0,197,0,0,0,2,0,0,0,197,197
Rwanda,1969,192,190,0,0,2,0,190,0,0,192,0,0,0,2,0,0,0,192,192
Rwanda,1970,208,206,0,0,2,0,206,0,0,208,0,0,0,2,0,0,0,208,208
Rwanda,1971,246,242,0,0,2,2,242,0,0,246,0,0,0,2,0,0,0,246,246
Rwanda,1972,257,257,0,2,2,0,257,0,0,257,0,0,0,2,0,0,0,259,259
Rwanda,1973,184,182,0,0,2,0,182,0,0,184,0,0,0,2,0,0,0,184,184
Rwanda,1974,435,433,0,0,2,0,433,0,0,435,0,0,0,2,0,0,0,435,435
Rwanda,1975,497,448,0,0,2,47,448,0,0,497,0,0,0,2,0,0,0,497,497
Rwanda,1976,434,436,0,47,2,43,436,0,0,434,0,0,0,2,0,0,0,481,481
Rwanda,1977,531,571,0,43,2,0,572,0,0,531,1,0,0,2,0,0,0,574,574
Rwanda,1978,362,312,0,0,2,48,312,0,0,362,0,0,0,2,0,0,0,362,362
Rwanda,1979,311,285,0,48,2,72,285,0,0,311,0,0,0,2,0,0,0,359,359
Rwanda,1980,501,561,0,72,2,10,561,0,0,501,0,0,0,2,0,0,0,573,573
Rwanda,1981,506,403,0,10,2,111,403,0,0,506,0,0,0,2,0,0,0,516,516
Rwanda,1982,502,487,0,111,2,124,487,0,0,502,0,0,0,2,0,0,0,613,613
Rwanda,1983,377,459,0,124,1,41,459,0,0,377,0,0,0,1,0,0,0,501,501
Rwanda,1984,536,504,0,41,1,70,506,0,0,536,0,0,0,1,0,2,0,577,577
Rwanda,1985,542,534,0,70,1,77,534,0,0,542,0,0,0,1,0,0,0,612,612
Rwanda,1986,717,656,0,77,1,137,656,0,0,717,0,0,0,1,0,0,0,794,794
Rwanda,1987,643,657,0,137,1,122,657,0,0,643,0,0,0,1,0,0,0,780,780
Rwanda,1988,705,780,0,122,1,46,780,0,0,705,0,0,0,1,0,0,0,827,827
Rwanda,1989,679,498,0,46,1,226,498,0,0,679,0,0,0,1,0,0,0,725,725
Rwanda,1990,561,742,0,226,1,44,742,0,0,561,0,0,0,1,0,0,0,787,787
Rwanda,1991,619,645,0,44,1,17,645,0,0,619,0,0,0,1,0,0,0,663,663
Rwanda,1992,550,482,0,17,1,84,482,0,0,550,0,0,0,1,0,0,0,567,567
Rwanda,1993,650,642,0,84,1,91,642,0,0,650,0,0,0,1,0,0,0,734,734
Rwanda,1994,443,447,0,91,1,86,447,0,0,443,0,0,0,1,0,0,0,534,534
Rwanda,1995,22,22,0,86,1,85,22,0,0,22,0,0,0,1,0,0,0,108,108
Rwanda,1996,330,318,0,85,1,96,318,0,0,330,0,0,0,1,0,0,0,415,415
Rwanda,1997,293,288,0,96,1,100,288,0,0,293,0,0,0,1,0,0,0,389,389
Rwanda,1998,194,204,0,100,3,87,204,0,0,194,0,0,0,3,0,0,0,294,294
Rwanda,1999,222,219,0,87,3,87,219,0,0,222,0,0,0,3,0,0,0,309,309
Rwanda,2000,308,307,0,87,2,86,307,0,0,308,0,0,0,2,0,0,0,395,395
Rwanda,2001,273,272,0,86,2,85,272,0,0,273,0,0,0,2,0,0,0,359,359
Rwanda,2002,296,294,0,85,2,85,294,0,0,296,0,0,0,2,0,0,0,381,381
Rwanda,2003,320,308,0,85,1,96,308,0,0,320,0,0,0,1,0,0,0,405,405
Rwanda,2004,266,267,0,96,1,94,267,0,0,266,0,0,0,1,0,0,0,362,362
Rwanda,2005,317,410,0,94,1,0,410,0,0,317,0,0,0,1,0,0,0,411,411
Rwanda,2006,340,340,0,0,0,0,340,0,0,340,0,0,0,0,0,0,0,340,340
Rwanda,2007,400,400,0,0,0,0,400,0,0,400,0,0,0,0,0,0,0,400,400
Rwanda,2008,230,230,0,0,0,0,230,0,0,230,0,0,0,0,0,0,0,230,230
Rwanda,2009,340,340,0,0,0,0,340,0,0,340,0,0,0,0,0,0,0,340,340
Rwanda,2010,240,240,0,0,0,0,240,0,0,240,0,0,0,0,0,0,0,240,240
Rwanda,2011,317,317,0,0,0,0,317,0,0,317,0,0,0,0,0,0,0,317,317
Rwanda,2012,245,245,0,0,0,0,245,0,0,245,0,0,0,0,0,0,0,245,245
Rwanda,2013,260,260,0,0,0,0,260,0,0,260,0,0,0,0,0,0,0,260,260
Rwanda,2014,250,250,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,250,250
Rwanda,2015,240,240,0,0,0,0,240,0,0,240,0,0,0,0,0,0,0,240,240
Rwanda,2016,300,300,0,0,0,0,300,0,0,300,0,0,0,0,0,0,0,300,300
Rwanda,2017,230,230,0,0,0,0,230,0,0,230,0,0,0,0,0,0,0,230,230
Rwanda,2018,275,275,0,0,0,0,275,0,0,275,0,0,0,0,0,0,0,275,275
Rwanda,2019,275,275,0,0,0,0,275,0,0,275,0,0,0,0,0,0,0,275,275
Rwanda,2020,300,300,0,0,0,0,300,0,0,300,0,0,0,0,0,0,0,300,300
Serbia,2003,0,0,740,0,755,0,0,755,0,0,0,0,0,740,15,0,15,755,755
Serbia,2004,0,0,720,0,740,0,0,740,0,0,0,0,0,720,20,0,20,740,740
Serbia,2005,0,0,630,0,660,0,0,660,0,0,0,0,0,630,30,0,30,660,660
Serbia,2006,0,0,575,0,625,0,0,625,0,0,0,0,0,575,50,0,50,625,625
Serbia,2007,0,0,590,0,660,0,0,660,0,0,0,0,0,590,70,0,70,660,660
Serbia,2008,0,0,590,0,690,0,0,690,0,0,0,0,0,590,100,0,100,690,690
Serbia,2009,0,0,590,0,660,0,0,660,0,0,0,0,0,590,70,0,70,660,660
Serbia,2010,0,0,525,0,595,0,0,595,0,0,0,0,0,525,70,0,70,595,595
Serbia,2011,0,0,535,0,700,0,0,700,0,0,0,0,0,535,165,0,165,700,700
Serbia,2012,0,0,570,0,755,0,0,755,0,0,0,0,0,570,185,0,185,755,755
Serbia,2013,0,0,520,0,740,0,0,740,0,0,0,0,0,520,220,0,220,740,740
Serbia,2014,0,0,530,0,790,0,0,790,0,0,0,0,0,530,260,0,260,790,790
Serbia,2015,0,0,460,0,605,0,0,605,0,0,0,0,0,460,145,0,145,605,605
Serbia,2016,0,0,490,0,715,0,0,715,0,0,0,0,0,490,225,0,225,715,715
Serbia,2017,0,0,480,0,605,0,0,605,0,0,0,0,0,480,125,0,125,605,605
Serbia,2018,0,0,475,0,725,0,0,725,0,0,0,0,0,475,250,0,250,725,725
Serbia,2019,0,0,500,0,800,0,0,800,0,0,0,0,0,500,300,0,300,800,800
Serbia,2020,0,0,525,0,800,0,0,800,0,0,0,0,0,525,275,0,275,800,800
Sierra Leone,1961,0,92,0,11,2,6,92,0,0,89,0,0,89,2,0,0,0,100,100
Sierra Leone,1962,0,84,0,6,2,7,84,0,0,87,0,0,87,2,0,0,0,93,93
Sierra Leone,1963,0,85,0,7,2,8,85,0,0,88,0,0,88,2,0,0,0,95,95
Sierra Leone,1964,0,99,0,8,3,10,99,0,0,104,0,0,104,3,0,0,0,112,112
Sierra Leone,1965,0,69,0,10,3,7,69,0,0,69,0,0,69,3,0,0,0,79,79
Sierra Leone,1966,0,176,0,7,3,1,176,0,0,173,0,0,173,3,0,0,0,180,180
Sierra Leone,1967,0,49,0,1,3,1,49,0,0,52,0,0,52,3,0,0,0,53,53
Sierra Leone,1968,0,70,0,1,4,1,70,0,0,73,0,0,73,4,0,0,0,75,74
Sierra Leone,1969,0,80,0,1,4,55,80,0,0,138,0,0,138,4,0,0,0,139,139
Sierra Leone,1970,0,102,0,55,4,58,102,0,0,109,0,0,109,4,0,0,0,164,164
Sierra Leone,1971,0,95,0,58,4,122,95,0,0,163,0,0,163,4,0,0,0,221,221
Sierra Leone,1972,0,238,0,122,5,8,238,0,0,129,0,0,129,5,0,0,0,251,251
Sierra Leone,1973,0,194,0,8,5,4,194,0,0,195,0,0,195,5,0,0,0,203,203
Sierra Leone,1974,0,53,0,4,5,3,53,0,0,57,0,0,57,5,0,0,0,61,61
Sierra Leone,1975,0,101,0,3,5,8,101,0,0,111,0,0,111,5,0,0,0,114,114
Sierra Leone,1976,0,67,0,8,5,0,67,0,0,64,0,0,64,5,0,0,0,72,72
Sierra Leone,1977,0,109,0,0,5,54,109,0,0,168,0,0,168,5,0,0,0,168,168
Sierra Leone,1978,0,116,0,54,5,10,116,0,0,77,0,0,77,5,0,0,0,131,131
Sierra Leone,1979,0,144,0,10,5,91,144,0,0,230,0,0,230,5,0,0,0,240,240
Sierra Leone,1980,0,186,0,91,5,72,186,0,0,172,0,0,172,5,0,0,0,263,263
Sierra Leone,1981,0,173,0,72,5,41,173,0,0,147,0,0,147,5,0,0,0,219,219
Sierra Leone,1982,0,201,0,41,5,11,201,0,0,176,0,0,176,5,0,0,0,217,217
Sierra Leone,1983,0,222,0,11,5,17,222,0,0,233,0,0,233,5,0,0,0,244,244
Sierra Leone,1984,0,54,0,17,5,0,54,0,0,42,0,0,42,5,0,0,0,59,59
Sierra Leone,1985,0,124,0,0,5,0,124,0,0,129,0,0,129,5,0,0,0,129,129
Sierra Leone,1986,0,102,0,0,5,0,102,0,0,107,0,0,107,5,0,0,0,107,107
Sierra Leone,1987,0,90,0,0,5,0,90,0,0,95,0,0,95,5,0,0,0,95,95
Sierra Leone,1988,0,105,0,0,5,0,105,0,0,110,0,0,110,5,0,0,0,110,110
Sierra Leone,1989,0,79,0,0,4,9,79,0,0,92,0,0,92,4,0,0,0,92,92
Sierra Leone,1990,0,104,0,9,5,0,104,0,0,100,0,0,100,5,0,0,0,109,109
Sierra Leone,1991,0,95,0,0,5,0,95,0,0,100,0,0,100,5,0,0,0,100,100
Sierra Leone,1992,0,74,0,0,9,7,74,0,0,90,0,0,90,9,0,0,0,90,90
Sierra Leone,1993,0,43,0,7,9,45,43,0,0,90,0,0,90,9,0,0,0,97,97
Sierra Leone,1994,0,64,0,45,5,13,64,0,0,37,0,0,37,5,0,0,0,82,82
Sierra Leone,1995,0,68,0,13,5,13,68,0,0,73,0,0,73,5,0,0,0,86,86
Sierra Leone,1996,0,36,0,13,8,13,36,0,0,44,0,0,44,8,0,0,0,57,57
Sierra Leone,1997,0,33,0,13,8,13,33,0,0,41,0,0,41,8,0,0,0,54,54
Sierra Leone,1998,0,45,0,13,5,13,45,0,0,50,0,0,50,5,0,0,0,63,63
Sierra Leone,1999,0,22,0,13,5,13,22,0,0,27,0,0,27,5,0,0,0,40,40
Sierra Leone,2000,0,47,0,13,5,20,47,0,0,59,0,0,59,5,0,0,0,72,72
Sierra Leone,2001,0,38,0,20,5,30,38,0,0,53,0,0,53,5,0,0,0,73,73
Sierra Leone,2002,0,74,0,30,5,30,74,0,0,79,0,0,79,5,0,0,0,109,109
Sierra Leone,2003,0,37,0,30,5,30,37,0,0,42,0,0,42,5,0,0,0,72,72
Sierra Leone,2004,0,29,0,30,5,30,29,0,0,34,0,0,34,5,0,0,0,64,64
Sierra Leone,2005,0,10,0,30,25,10,10,0,0,15,0,0,15,25,0,0,0,45,45
Sierra Leone,2006,0,30,0,10,35,5,30,0,0,60,0,0,60,35,0,0,0,70,70
Sierra Leone,2007,0,30,0,5,6,0,30,0,0,31,0,0,31,6,0,0,0,36,36
Sierra Leone,2008,0,25,0,0,17,0,25,0,0,42,0,0,42,17,0,0,0,42,42
Sierra Leone,2009,0,70,0,0,17,0,70,0,0,87,0,0,87,17,0,0,0,87,87
Sierra Leone,2010,0,70,0,0,20,0,70,0,0,90,0,0,90,20,0,0,0,90,90
Sierra Leone,2011,0,25,0,0,20,0,25,0,0,45,0,0,45,20,0,0,0,45,45
Sierra Leone,2012,0,69,0,0,21,0,69,0,0,90,0,0,90,21,0,0,0,90,90
Sierra Leone,2013,0,50,0,0,20,0,50,0,0,70,0,0,70,20,0,0,0,70,70
Sierra Leone,2014,0,25,0,0,20,0,25,0,0,45,0,0,45,20,0,0,0,45,45
Sierra Leone,2015,0,42,0,0,23,0,42,0,0,65,0,0,65,23,0,0,0,65,65
Sierra Leone,2016,0,40,0,0,20,0,40,0,0,60,0,0,60,20,0,0,0,60,60
Sierra Leone,2017,0,40,0,0,20,0,40,0,0,60,0,0,60,20,0,0,0,60,60
Sierra Leone,2018,0,25,0,0,25,0,25,0,0,50,0,0,50,25,0,0,0,50,50
Sierra Leone,2019,0,25,0,0,25,0,25,0,0,50,0,0,50,25,0,0,0,50,50
Sierra Leone,2020,0,25,0,0,25,0,25,0,0,50,0,0,50,25,0,0,0,50,50
Singapore,2003,0,0,130,0,130,0,0,130,0,0,0,0,0,130,0,0,0,130,130
Singapore,2004,0,0,200,0,200,0,0,200,0,0,0,0,0,200,0,0,0,200,200
Singapore,2005,0,0,220,0,220,0,0,220,0,0,0,0,0,220,0,0,0,220,220
Singapore,2006,0,0,240,0,240,0,0,240,0,0,0,0,0,240,0,0,0,240,240
Singapore,2007,0,0,170,0,170,0,0,170,0,0,0,0,0,170,0,0,0,170,170
Singapore,2008,0,0,115,0,115,0,0,115,0,0,0,0,0,115,0,0,0,115,115
Singapore,2009,0,0,100,0,100,0,0,100,0,0,0,0,0,100,0,0,0,100,100
Singapore,2010,0,0,75,0,75,0,0,75,0,0,0,0,0,75,0,0,0,75,75
Singapore,2011,0,0,25,0,25,0,0,25,0,0,0,0,0,25,0,0,0,25,25
Singapore,2012,0,0,150,0,150,0,0,150,0,0,0,0,0,150,0,0,0,150,150
Singapore,2013,0,0,115,0,115,0,0,115,0,0,0,0,0,115,0,0,0,115,115
Singapore,2014,0,0,120,0,120,0,0,120,0,0,0,0,0,120,0,0,0,120,120
Singapore,2015,0,0,150,0,150,0,0,150,0,0,0,0,0,150,0,0,0,150,150
Singapore,2016,0,0,140,0,140,0,0,140,0,0,0,0,0,140,0,0,0,140,140
Singapore,2017,0,0,105,0,105,0,0,105,0,0,0,0,0,105,0,0,0,105,105
Singapore,2018,0,0,95,0,95,0,0,95,0,0,0,0,0,95,0,0,0,95,95
Singapore,2019,0,0,190,0,190,0,0,190,0,0,0,0,0,190,0,0,0,190,190
Singapore,2020,0,0,175,0,175,0,0,175,0,0,0,0,0,175,0,0,0,175,175
South Africa,2003,0,0,340,0,325,0,15,340,0,0,0,0,0,325,0,15,0,340,340
South Africa,2004,0,0,360,0,360,0,0,360,0,0,0,0,0,360,0,0,0,360,360
South Africa,2005,0,0,370,0,380,0,0,380,0,0,0,0,0,370,10,0,10,380,380
South Africa,2006,0,0,370,0,420,0,0,420,0,0,0,0,0,370,50,0,50,420,420
South Africa,2007,0,0,400,0,510,0,0,510,0,0,0,0,0,400,110,0,110,510,510
South Africa,2008,0,0,290,0,380,0,0,380,0,0,0,0,0,290,90,0,90,380,380
South Africa,2009,0,0,310,0,370,0,0,370,0,0,0,0,0,310,60,0,60,370,370
South Africa,2010,0,0,390,0,525,0,0,525,0,0,0,0,0,390,135,0,135,525,525
South Africa,2011,0,0,385,0,535,0,0,535,0,0,0,0,0,385,150,0,150,535,535
South Africa,2012,0,0,335,0,500,0,0,500,0,0,0,0,0,335,165,0,165,500,500
South Africa,2013,0,0,335,0,545,0,0,545,0,0,0,0,0,335,210,0,210,545,545
South Africa,2014,0,0,325,0,545,0,0,545,0,0,0,0,0,325,220,0,220,545,545
South Africa,2015,0,0,315,0,565,0,0,565,0,0,0,0,0,315,250,0,250,565,565
South Africa,2016,0,0,350,0,600,0,0,600,0,0,0,0,0,350,250,0,250,600,600
South Africa,2017,0,0,320,0,585,0,0,585,0,0,0,0,0,320,265,0,265,585,585
South Africa,2018,0,0,400,0,715,0,0,715,0,0,0,0,0,400,315,0,315,715,715
South Africa,2019,0,0,350,0,710,0,0,710,0,0,0,0,0,350,360,0,360,710,710
South Africa,2020,0,0,350,0,675,0,0,675,0,0,0,0,0,350,325,0,325,675,675
Sri Lanka,1961,1,0,4,0,10,0,0,4,0,6,0,0,5,10,0,0,0,10,10
Sri Lanka,1962,1,0,2,0,10,0,0,2,0,8,0,0,7,10,0,0,0,10,10
Sri Lanka,1963,1,0,2,0,10,0,0,2,0,8,0,0,7,10,0,0,0,10,10
Sri Lanka,1964,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10
Sri Lanka,1965,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10
Sri Lanka,1966,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10
Sri Lanka,1967,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10
Sri Lanka,1968,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10
Sri Lanka,1969,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10
Sri Lanka,1970,1,0,0,0,10,0,0,0,0,10,0,0,9,10,0,0,0,10,10
Sri Lanka,1971,2,0,0,0,11,0,0,0,0,11,0,0,9,11,0,0,0,11,11
Sri Lanka,1972,2,0,0,0,11,0,0,0,0,11,0,0,9,11,0,0,0,11,11
Sri Lanka,1973,2,0,0,0,11,0,0,0,0,11,0,0,9,11,0,0,0,11,11
Sri Lanka,1974,3,7,0,0,11,0,7,0,0,18,0,0,15,11,0,0,0,18,18
Sri Lanka,1975,6,21,0,0,11,0,21,0,0,32,0,0,26,11,0,0,0,32,32
Sri Lanka,1976,8,32,0,0,11,0,32,0,0,43,0,0,35,11,0,0,0,43,43
Sri Lanka,1977,8,16,0,0,11,13,16,0,0,40,0,0,32,11,0,0,0,40,40
Sri Lanka,1978,9,38,0,13,11,10,38,0,0,46,0,0,37,11,0,0,0,59,59
Sri Lanka,1979,11,43,0,10,12,10,43,0,0,55,0,0,44,12,0,0,0,65,65
Sri Lanka,1980,9,15,0,10,12,30,15,0,0,47,0,0,38,12,0,0,0,57,57
Sri Lanka,1981,11,34,0,30,12,34,34,0,0,50,0,0,39,12,0,0,0,80,80
Sri Lanka,1982,10,49,0,34,12,27,49,0,0,54,0,0,44,12,0,0,0,88,88
Sri Lanka,1983,12,52,0,27,12,27,52,0,0,64,0,0,52,12,0,0,0,91,91
Sri Lanka,1984,10,61,0,27,12,12,61,0,0,58,0,0,48,12,0,0,0,85,85
Sri Lanka,1985,13,75,0,12,10,12,75,0,0,85,0,0,72,10,0,0,0,97,97
Sri Lanka,1986,12,67,0,12,10,13,67,0,0,78,0,0,66,10,0,0,0,90,90
Sri Lanka,1987,10,16,0,13,12,10,16,0,0,25,0,0,15,12,0,0,0,38,38
Sri Lanka,1988,12,53,0,10,12,15,53,0,0,70,0,0,58,12,0,0,0,80,80
Sri Lanka,1989,12,65,0,15,12,13,65,0,0,75,0,0,63,12,0,0,0,90,90
Sri Lanka,1990,10,55,0,13,15,13,55,0,0,70,0,0,60,15,0,0,0,83,83
Sri Lanka,1991,10,60,0,13,13,15,60,0,0,75,0,0,65,13,0,0,0,88,88
Sri Lanka,1992,10,20,0,15,67,3,20,0,0,75,0,0,65,67,0,0,0,90,90
Sri Lanka,1993,10,7,0,3,28,18,7,0,0,50,0,0,40,28,0,0,0,53,53
Sri Lanka,1994,10,48,0,18,20,4,48,0,0,54,0,0,44,20,0,0,0,72,72
Sri Lanka,1995,10,22,0,4,20,4,22,0,0,42,0,0,32,20,0,0,0,46,46
Sri Lanka,1996,10,17,0,4,20,3,17,0,0,36,0,0,26,20,0,0,0,40,40
Sri Lanka,1997,10,20,0,3,20,0,20,0,0,37,0,0,27,20,0,0,0,40,40
Sri Lanka,1998,10,20,0,0,20,18,20,0,0,58,0,0,48,20,0,0,0,58,58
Sri Lanka,1999,10,27,0,18,30,7,27,0,0,46,0,0,36,30,0,0,0,64,64
